timestamp,request_id,client_country,service,endpoint,entity_type,entity_value,status_code,processing_time_ms,event_type
2026-07-09T21:29:54.078Z,req_000479,France,stadium-service,/api/stadiums,stadium,Monterrey Stadium,200,48,stadium_lookup
2026-07-09T21:29:54.080Z,req_000491,Argentina,match-service,/api/matches,match_day,2026-06-28,200,7,match_lookup
2026-07-09T21:29:54.088Z,req_000486,Iran,match-service,/api/matches,match_day,2026-06-14,500,41,match_lookup
2026-07-09T21:29:54.088Z,req_000489,Argentina,team-service,/api/teams,team,Argentina,200,25,team_lookup
2026-07-09T21:29:54.089Z,req_000492,France,match-service,/api/matches,match_day,2026-06-12,200,18,match_lookup
2026-07-09T21:29:54.095Z,req_000501,Brazil,team-service,/api/teams,team,Argentina,200,6,team_lookup
2026-07-09T21:29:54.096Z,req_000488,Brazil,stadium-service,/api/stadiums,stadium,Old Trafford,404,35,stadium_lookup
2026-07-09T21:29:54.115Z,req_000497,Mexico,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,6,stadium_lookup
2026-07-09T21:29:54.115Z,req_000505,Argentina,team-service,/api/teams,team,South Korea,200,16,team_lookup
2026-07-09T21:29:54.123Z,req_000498,Argentina,stadium-service,/api/stadiums,stadium,Miami Stadium,500,38,stadium_lookup
2026-07-09T21:29:54.123Z,req_000503,Iran,team-service,/api/teams,team,Argentina,200,31,team_lookup
2026-07-09T21:29:54.123Z,req_000510,Germany,match-service,/api/matches,match_day,2026-06-14,500,9,match_lookup
2026-07-09T21:29:54.125Z,req_000502,Japan,stadium-service,/api/stadiums,stadium,Houston Stadium,200,35,stadium_lookup
2026-07-09T21:29:54.135Z,req_000509,Argentina,team-service,/api/teams,team,Argentina,200,24,team_lookup
2026-07-09T21:29:54.137Z,req_000507,USA,team-service,/api/teams,team,Argentina,200,40,team_lookup
2026-07-09T21:29:54.144Z,req_000513,Mexico,match-service,/api/matches,match_day,2026-06-25,200,8,match_lookup
2026-07-09T21:29:54.147Z,req_000512,USA,team-service,/api/teams,team,Netherlands,200,25,team_lookup
2026-07-09T21:29:54.153Z,req_000521,Japan,team-service,/api/teams,team,Japan,200,12,team_lookup
2026-07-09T21:29:54.169Z,req_000516,Mexico,stadium-service,/api/stadiums,city,Atlanta,500,41,stadium_lookup
2026-07-09T21:29:54.172Z,req_000519,Iran,team-service,/api/teams,team,Argentina,200,33,team_lookup
2026-07-09T21:29:54.179Z,req_000524,Germany,match-service,/api/matches,match_day,2026-07-19,200,15,match_lookup
2026-07-09T21:29:54.179Z,req_000528,Iran,team-service,/api/teams,team,Argentina,200,11,team_lookup
2026-07-09T21:29:54.181Z,req_000526,Germany,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,15,stadium_lookup
2026-07-09T21:29:54.184Z,req_000532,Argentina,team-service,/api/teams,team,Netherlands,200,12,team_lookup
2026-07-09T21:29:54.185Z,req_000527,Iran,match-service,/api/matches,match_day,2026-06-25,200,18,match_lookup
2026-07-09T21:29:54.206Z,req_000546,France,team-service,/api/teams,team,France,200,11,team_lookup
2026-07-09T21:29:54.217Z,req_000541,Germany,team-service,/api/teams,team,Germany,200,24,team_lookup
2026-07-09T21:29:54.224Z,req_000547,Brazil,stadium-service,/api/stadiums,stadium,Guadalajara Stadium,500,22,stadium_lookup
2026-07-09T21:29:54.228Z,req_000542,Mexico,team-service,/api/teams,team,Mexico,200,39,team_lookup
2026-07-09T21:29:54.240Z,req_000553,Japan,stadium-service,/api/stadiums,stadium,Guadalajara Stadium,200,9,stadium_lookup
2026-07-09T21:29:54.241Z,req_000548,Argentina,match-service,/api/matches,match_day,2026-06-25,200,32,match_lookup
2026-07-09T21:29:54.263Z,req_000558,Mexico,match-service,/api/matches,match_day,2026-06-22,200,7,match_lookup
2026-07-09T21:29:54.266Z,req_000552,USA,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,38,stadium_lookup
2026-07-09T21:29:54.272Z,req_000368,Iran,stadium-service,/api/stadiums,stadium,Miami Stadium,200,578,stadium_lookup
2026-07-09T21:29:54.285Z,req_000549,Germany,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,200,33,stadium_lookup
2026-07-09T21:29:54.312Z,req_000323,Iran,team-service,/api/teams,team,Germany,200,739,team_lookup
2026-07-09T21:29:54.360Z,req_000392,USA,team-service,/api/teams,team,Spain,200,627,team_lookup
2026-07-09T21:29:54.379Z,req_000386,Iran,match-service,/api/matches,match_day,2026-06-22,200,658,match_lookup
2026-07-09T21:29:54.391Z,req_000575,France,team-service,/api/teams,team,Denmark,200,5,team_lookup
2026-07-09T21:29:54.399Z,req_000566,USA,team-service,/api/teams,team,USA,200,23,team_lookup
2026-07-09T21:29:54.399Z,req_000576,France,team-service,/api/teams,team,France,200,10,team_lookup
2026-07-09T21:29:54.402Z,req_000580,Brazil,team-service,/api/teams,team,Brazil,200,3,team_lookup
2026-07-09T21:29:54.405Z,req_000572,Spain,match-service,/api/matches,match_day,2026-06-14,200,22,match_lookup
2026-07-09T21:29:54.406Z,req_000573,Japan,stadium-service,/api/stadiums,city,Vancouver,200,19,stadium_lookup
2026-07-09T21:29:54.406Z,req_000578,Iran,match-service,/api/matches,match_day,2026-06-25,200,11,match_lookup
2026-07-09T21:29:54.414Z,req_000584,Morocco,team-service,/api/teams,team,Ecuador,500,8,team_lookup
2026-07-09T21:29:54.415Z,req_000582,France,team-service,/api/teams,team,France,200,12,team_lookup
2026-07-09T21:29:54.420Z,req_000564,Argentina,stadium-service,/api/stadiums,stadium,San Francisco Bay Area Stadium,200,43,stadium_lookup
2026-07-09T21:29:54.425Z,req_000570,USA,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,44,stadium_lookup
2026-07-09T21:29:54.438Z,req_000596,Argentina,team-service,/api/teams,team,Argentina,200,12,team_lookup
2026-07-09T21:29:54.444Z,req_000593,Germany,match-service,/api/matches,match_day,2026-06-25,200,19,match_lookup
2026-07-09T21:29:54.450Z,req_000588,France,team-service,/api/teams,team,France,200,35,team_lookup
2026-07-09T21:29:54.451Z,req_000590,Iran,team-service,/api/teams,team,Argentina,200,32,team_lookup
2026-07-09T21:29:54.453Z,req_000586,Spain,stadium-service,/api/stadiums,stadium,Miami Stadium,200,43,stadium_lookup
2026-07-09T21:29:54.456Z,req_000594,Argentina,team-service,/api/teams,team,Argentina,200,33,team_lookup
2026-07-09T21:29:54.466Z,req_000602,USA,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,17,stadium_lookup
2026-07-09T21:29:54.468Z,req_000597,Iran,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:29:54.472Z,req_000604,France,stadium-service,/api/stadiums,city,Vancouver,200,16,stadium_lookup
2026-07-09T21:29:54.476Z,req_000608,Germany,team-service,/api/teams,team,Germany,200,14,team_lookup
2026-07-09T21:29:54.484Z,req_000615,Iran,team-service,/api/teams,team,Uruguay,200,7,team_lookup
2026-07-09T21:29:54.486Z,req_000609,Iran,team-service,/api/teams,team,Mexico,200,22,team_lookup
2026-07-09T21:29:54.487Z,req_000601,USA,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,38,stadium_lookup
2026-07-09T21:29:54.493Z,req_000599,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,49,stadium_lookup
2026-07-09T21:29:54.494Z,req_000610,Canada,team-service,/api/teams,team,Germany,200,29,team_lookup
2026-07-09T21:29:54.495Z,req_000606,Brazil,match-service,/api/matches,match_day,2026-06-25,200,34,match_lookup
2026-07-09T21:29:54.501Z,req_000613,Iran,match-service,/api/matches,match_day,25-06-2026,400,28,match_lookup
2026-07-09T21:29:54.506Z,req_000616,Japan,match-service,/api/matches,match_day,2026-06-25,200,26,match_lookup
2026-07-09T21:29:54.507Z,req_000612,Argentina,team-service,/api/teams,team,Denmark,200,37,team_lookup
2026-07-09T21:29:54.519Z,req_000624,Germany,team-service,/api/teams,team,Italy,200,14,team_lookup
2026-07-09T21:29:54.526Z,req_000630,Mexico,team-service,/api/teams,team,Mexico,200,11,team_lookup
2026-07-09T21:29:54.528Z,req_000633,Germany,stadium-service,/api/stadiums,city,Mexico City,200,4,stadium_lookup
2026-07-09T21:29:54.540Z,req_000623,Iran,stadium-service,/api/stadiums,stadium,Old Trafford,404,38,stadium_lookup
2026-07-09T21:29:54.542Z,req_000635,France,team-service,/api/teams,team,Norway,200,17,team_lookup
2026-07-09T21:29:54.543Z,req_000625,Canada,team-service,/api/teams,team,Argentina,200,38,team_lookup
2026-07-09T21:29:54.546Z,req_000639,France,match-service,/api/matches,match_day,2026-06-12,200,12,match_lookup
2026-07-09T21:29:54.547Z,req_000628,USA,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,36,stadium_lookup
2026-07-09T21:29:54.552Z,req_000632,Argentina,team-service,/api/teams,team,Argentina,200,31,team_lookup
2026-07-09T21:29:54.555Z,req_000626,Argentina,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,48,stadium_lookup
2026-07-09T21:29:54.562Z,req_000637,Canada,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,33,stadium_lookup
2026-07-09T21:29:54.566Z,req_000641,Argentina,team-service,/api/teams,team,Argentina,200,27,team_lookup
2026-07-09T21:29:54.572Z,req_000640,Iran,match-service,/api/matches,match_day,2026-06-28,200,37,match_lookup
2026-07-09T21:29:54.573Z,req_000427,Brazil,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,676,stadium_lookup
2026-07-09T21:29:54.577Z,req_000644,Iran,stadium-service,/api/stadiums,stadium,Old Trafford,404,30,stadium_lookup
2026-07-09T21:29:54.577Z,req_000651,Argentina,team-service,/api/teams,team,Argentina,200,19,team_lookup
2026-07-09T21:29:54.578Z,req_000638,Brazil,match-service,/api/matches,match_day,2026-07-19,200,47,match_lookup
2026-07-09T21:29:54.579Z,req_000649,Germany,team-service,/api/teams,team,Portugal,200,25,team_lookup
2026-07-09T21:29:54.583Z,req_000659,Canada,stadium-service,/api/stadiums,stadium,Camp Nou,404,7,stadium_lookup
2026-07-09T21:29:54.588Z,req_000655,Iran,team-service,/api/teams,team,Argentina,200,21,team_lookup
2026-07-09T21:29:54.591Z,req_000664,Canada,match-service,/api/matches,match_day,2026-06-25,200,7,match_lookup
2026-07-09T21:29:54.595Z,req_000668,Argentina,team-service,/api/teams,team,Spain,200,3,team_lookup
2026-07-09T21:29:54.600Z,req_000666,USA,team-service,/api/teams,team,Senegal,200,10,team_lookup
2026-07-09T21:29:54.602Z,req_000660,France,match-service,/api/matches,match_day,2026-06-29,200,24,match_lookup
2026-07-09T21:29:54.603Z,req_000656,Iran,match-service,/api/matches,match_day,2026-06-25,200,34,match_lookup
2026-07-09T21:29:54.608Z,req_000670,Brazil,match-service,/api/matches,match_day,2026-06-29,200,14,match_lookup
2026-07-09T21:29:54.616Z,req_000661,Brazil,team-service,/api/teams,team,Brazil,200,37,team_lookup
2026-07-09T21:29:54.616Z,req_000678,Spain,match-service,/api/matches,match_day,2026-06-22,200,9,match_lookup
2026-07-09T21:29:54.617Z,req_000662,Brazil,stadium-service,/api/stadiums,stadium,Atlanta Stadium,500,36,stadium_lookup
2026-07-09T21:29:54.627Z,req_000667,Iran,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:29:54.632Z,req_000679,Japan,team-service,/api/teams,team,Japan,200,22,team_lookup
2026-07-09T21:29:54.633Z,req_000689,Argentina,match-service,/api/matches,match_day,2026-07-06,200,8,match_lookup
2026-07-09T21:29:54.635Z,req_000675,France,team-service,/api/teams,team,El Dorado,404,27,team_lookup
2026-07-09T21:29:54.636Z,req_000686,France,team-service,/api/teams,team,France,200,9,team_lookup
2026-07-09T21:29:54.649Z,req_000680,Germany,team-service,/api/teams,team,Italy,200,32,team_lookup
2026-07-09T21:29:54.657Z,req_000694,France,match-service,/api/matches,match_day,2026-07-06,200,19,match_lookup
2026-07-09T21:29:54.665Z,req_000702,Mexico,match-service,/api/matches,match_day,2026-06-15,200,16,match_lookup
2026-07-09T21:29:54.667Z,req_000709,Germany,stadium-service,/api/stadiums,stadium,Mexico City Stadium,200,4,stadium_lookup
2026-07-09T21:29:54.670Z,req_000708,Germany,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,9,stadium_lookup
2026-07-09T21:29:54.671Z,req_000707,Brazil,team-service,/api/teams,team,Brazil,200,11,team_lookup
2026-07-09T21:29:54.673Z,req_000704,USA,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,500,21,stadium_lookup
2026-07-09T21:29:54.674Z,req_000696,USA,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,33,stadium_lookup
2026-07-09T21:29:54.679Z,req_000695,Argentina,match-service,/api/matches,match_day,2026-06-25,200,40,match_lookup
2026-07-09T21:29:54.679Z,req_000711,Brazil,team-service,/api/teams,team,Switzerland,200,13,team_lookup
2026-07-09T21:29:54.690Z,req_000703,Iran,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:29:54.691Z,req_000718,Argentina,team-service,/api/teams,team,Argentina,200,14,team_lookup
2026-07-09T21:29:54.691Z,req_000722,Mexico,stadium-service,/api/stadiums,city,Vancouver,200,7,stadium_lookup
2026-07-09T21:29:54.692Z,req_000720,USA,match-service,/api/matches,match_day,2026-06-25,200,12,match_lookup
2026-07-09T21:29:54.703Z,req_000303,Brazil,match-service,/api/matches,match_day,2026-06-22,200,1272,match_lookup
2026-07-09T21:29:54.710Z,req_000721,Iran,team-service,/api/teams,team,El Dorado,404,28,team_lookup
2026-07-09T21:29:54.711Z,req_000719,Argentina,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,32,stadium_lookup
2026-07-09T21:29:54.713Z,req_000734,France,team-service,/api/teams,team,France,200,6,team_lookup
2026-07-09T21:29:54.715Z,req_000723,Iran,team-service,/api/teams,team,Senegal,200,29,team_lookup
2026-07-09T21:29:54.718Z,req_000717,Brazil,match-service,/api/matches,match_day,2026-06-25,200,42,match_lookup
2026-07-09T21:29:54.723Z,req_000741,France,team-service,/api/teams,team,Argentina,200,3,team_lookup
2026-07-09T21:29:54.725Z,req_000729,USA,match-service,/api/matches,match_day,2026-06-15,500,28,match_lookup
2026-07-09T21:29:54.729Z,req_000726,Japan,team-service,/api/teams,team,Croatia,200,36,team_lookup
2026-07-09T21:29:54.740Z,req_000739,Germany,team-service,/api/teams,team,Germany,200,22,team_lookup
2026-07-09T21:29:54.745Z,req_000742,USA,team-service,/api/teams,team,Brazil,200,23,team_lookup
2026-07-09T21:29:54.745Z,req_000744,Germany,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,19,stadium_lookup
2026-07-09T21:29:54.751Z,req_000736,France,team-service,/api/teams,team,France,200,39,team_lookup
2026-07-09T21:29:54.752Z,req_000745,Iran,match-service,/api/matches,match_day,2026-06-19,200,27,match_lookup
2026-07-09T21:29:54.756Z,req_000751,France,stadium-service,/api/stadiums,stadium,Guadalajara Stadium,200,19,stadium_lookup
2026-07-09T21:29:54.775Z,req_000762,Germany,team-service,/api/teams,team,Germany,200,18,team_lookup
2026-07-09T21:29:54.778Z,req_000757,USA,stadium-service,/api/stadiums,stadium,Houston Stadium,200,34,stadium_lookup
2026-07-09T21:29:54.782Z,req_000765,France,team-service,/api/teams,team,El Dorado,404,20,team_lookup
2026-07-09T21:29:54.783Z,req_000767,Iran,match-service,/api/matches,match_day,2026-07-06,200,24,match_lookup
2026-07-09T21:29:54.787Z,req_000776,Mexico,match-service,/api/matches,match_day,2026-06-15,200,7,match_lookup
2026-07-09T21:29:54.790Z,req_000768,Iran,match-service,/api/matches,match_day,2026-06-25,200,29,match_lookup
2026-07-09T21:29:54.794Z,req_000771,Germany,team-service,/api/teams,team,Germany,200,24,team_lookup
2026-07-09T21:29:54.798Z,req_000761,Japan,team-service,/api/teams,team,Japan,200,33,team_lookup
2026-07-09T21:29:54.803Z,req_000772,France,match-service,/api/matches,match_day,2026-06-25,200,34,match_lookup
2026-07-09T21:29:54.805Z,req_000788,Argentina,team-service,/api/teams,team,Norway,200,3,team_lookup
2026-07-09T21:29:54.811Z,req_000784,France,team-service,/api/teams,team,France,200,15,team_lookup
2026-07-09T21:29:54.812Z,req_000774,Iran,team-service,/api/teams,team,Argentina,200,36,team_lookup
2026-07-09T21:29:54.814Z,req_000782,Germany,match-service,/api/matches,match_day,2026-06-29,200,23,match_lookup
2026-07-09T21:29:54.814Z,req_000791,Iran,match-service,/api/matches,match_day,2026-06-25,200,5,match_lookup
2026-07-09T21:29:54.816Z,req_000777,Brazil,team-service,/api/teams,team,Brazil,200,34,team_lookup
2026-07-09T21:29:54.817Z,req_000789,Germany,team-service,/api/teams,team,Germany,200,12,team_lookup
2026-07-09T21:29:54.819Z,req_000787,Argentina,team-service,/api/teams,team,Argentina,200,16,team_lookup
2026-07-09T21:29:54.820Z,req_000779,Mexico,team-service,/api/teams,team,Argentina,200,35,team_lookup
2026-07-09T21:29:54.826Z,req_000795,Germany,team-service,/api/teams,team,Wakanda,404,9,team_lookup
2026-07-09T21:29:54.828Z,req_000792,USA,team-service,/api/teams,team,USA,200,18,team_lookup
2026-07-09T21:29:54.830Z,req_000790,Germany,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,23,stadium_lookup
2026-07-09T21:29:54.838Z,req_000800,Argentina,stadium-service,/api/stadiums,stadium,,400,12,stadium_lookup
2026-07-09T21:29:54.863Z,req_000806,Spain,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,26,stadium_lookup
2026-07-09T21:29:54.866Z,req_000804,USA,team-service,/api/teams,team,Netherlands,200,35,team_lookup
2026-07-09T21:29:54.867Z,req_000803,USA,team-service,/api/teams,team,Wakanda,404,33,team_lookup
2026-07-09T21:29:54.871Z,req_000814,Germany,team-service,/api/teams,team,Denmark,200,20,team_lookup
2026-07-09T21:29:54.878Z,req_000805,Canada,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,44,stadium_lookup
2026-07-09T21:29:54.878Z,req_000809,USA,match-service,/api/matches,match_day,2026-06-18,200,37,match_lookup
2026-07-09T21:29:54.881Z,req_000817,Iran,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,16,stadium_lookup
2026-07-09T21:29:54.884Z,req_000823,Iran,stadium-service,/api/stadiums,stadium,,400,12,stadium_lookup
2026-07-09T21:29:54.889Z,req_000816,Spain,team-service,/api/teams,team,USA,200,30,team_lookup
2026-07-09T21:29:54.890Z,req_000824,Spain,team-service,/api/teams,team,Spain,200,15,team_lookup
2026-07-09T21:29:54.891Z,req_000820,Iran,team-service,/api/teams,team,Netherlands,200,15,team_lookup
2026-07-09T21:29:54.905Z,req_000825,Germany,team-service,/api/teams,team,Germany,200,26,team_lookup
2026-07-09T21:29:54.916Z,req_000828,USA,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,29,stadium_lookup
2026-07-09T21:29:54.916Z,req_000839,Brazil,team-service,/api/teams,team,Atlantis,404,15,team_lookup
2026-07-09T21:29:54.919Z,req_000833,USA,stadium-service,/api/stadiums,stadium,Miami Stadium,200,27,stadium_lookup
2026-07-09T21:29:54.921Z,req_000837,Germany,stadium-service,/api/stadiums,stadium,Atlanta Stadium,500,22,stadium_lookup
2026-07-09T21:29:54.922Z,req_000831,Canada,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,32,stadium_lookup
2026-07-09T21:29:54.922Z,req_000835,Morocco,team-service,/api/teams,team,Morocco,200,26,team_lookup
2026-07-09T21:29:54.941Z,req_000838,USA,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,40,stadium_lookup
2026-07-09T21:29:54.941Z,req_000845,Canada,match-service,/api/matches,match_day,2026-06-29,200,20,match_lookup
